replay,owoot_result,frames,rejected_frame_count,first_route_frame,first_road_frame,original_final_event_name,car_id,first_frame,first_route_ok,first_jump_ok,first_road_wheels,first_active_model,first_gate,first_reason,track_sha256
R1107.RPL,no_additional_violation_detected,1807,0,0,0,finish,LOLA,,,,,,,,b6d7c2066558ec2a9b30356bab5b4ef4238525ce314ac8c007a37e14ab47206a
R1108.RPL,rejection_candidate,1939,1,0,703,finish,LOLA,703,1,0,0,-99,0,no wheel on or above road,b6d7c2066558ec2a9b30356bab5b4ef4238525ce314ac8c007a37e14ab47206a
R1109.RPL,no_additional_violation_detected,1867,0,0,0,finish,LOLA,,,,,,,,b6d7c2066558ec2a9b30356bab5b4ef4238525ce314ac8c007a37e14ab47206a
R1110.RPL,no_additional_violation_detected,1801,0,0,0,finish,LOLA,,,,,,,,b6d7c2066558ec2a9b30356bab5b4ef4238525ce314ac8c007a37e14ab47206a
R1111.RPL,no_additional_violation_detected,1782,0,0,0,finish,LOLA,,,,,,,,b6d7c2066558ec2a9b30356bab5b4ef4238525ce314ac8c007a37e14ab47206a
R1112.RPL,no_additional_violation_detected,1747,0,0,0,finish,LOLA,,,,,,,,b6d7c2066558ec2a9b30356bab5b4ef4238525ce314ac8c007a37e14ab47206a
R1113.RPL,no_additional_violation_detected,1744,0,0,0,finish,LOLA,,,,,,,,b6d7c2066558ec2a9b30356bab5b4ef4238525ce314ac8c007a37e14ab47206a
R1114.RPL,no_additional_violation_detected,1725,0,0,0,finish,LOLA,,,,,,,,b6d7c2066558ec2a9b30356bab5b4ef4238525ce314ac8c007a37e14ab47206a
R1115.RPL,no_additional_violation_detected,1713,0,0,0,finish,LOLA,,,,,,,,b6d7c2066558ec2a9b30356bab5b4ef4238525ce314ac8c007a37e14ab47206a
R1116.RPL,no_additional_violation_detected,1692,0,0,0,finish,LOLA,,,,,,,,b6d7c2066558ec2a9b30356bab5b4ef4238525ce314ac8c007a37e14ab47206a
R1117.RPL,no_additional_violation_detected,1892,0,0,0,finish,LOLA,,,,,,,,b6d7c2066558ec2a9b30356bab5b4ef4238525ce314ac8c007a37e14ab47206a
R1118.RPL,no_additional_violation_detected,1846,0,0,0,finish,LOLA,,,,,,,,b6d7c2066558ec2a9b30356bab5b4ef4238525ce314ac8c007a37e14ab47206a
R1119.RPL,no_additional_violation_detected,1713,0,0,0,finish,LOLA,,,,,,,,b6d7c2066558ec2a9b30356bab5b4ef4238525ce314ac8c007a37e14ab47206a
R1120.RPL,no_additional_violation_detected,1525,0,0,0,finish,PMIN,,,,,,,,bd69f0e0b6348928be24ad9df054b6ea6b0dceec5fa9682fcbc139cc0e5934b5
R1121.RPL,no_additional_violation_detected,1301,0,0,0,finish,PMIN,,,,,,,,bd69f0e0b6348928be24ad9df054b6ea6b0dceec5fa9682fcbc139cc0e5934b5
R1122.RPL,no_additional_violation_detected,1409,0,0,0,finish,PMIN,,,,,,,,bd69f0e0b6348928be24ad9df054b6ea6b0dceec5fa9682fcbc139cc0e5934b5
R1123.RPL,no_additional_violation_detected,1300,0,0,0,finish,PMIN,,,,,,,,bd69f0e0b6348928be24ad9df054b6ea6b0dceec5fa9682fcbc139cc0e5934b5
R1124.RPL,no_additional_violation_detected,1271,0,0,0,finish,PMIN,,,,,,,,bd69f0e0b6348928be24ad9df054b6ea6b0dceec5fa9682fcbc139cc0e5934b5
R1125.RPL,no_additional_violation_detected,1444,0,0,0,finish,PMIN,,,,,,,,bd69f0e0b6348928be24ad9df054b6ea6b0dceec5fa9682fcbc139cc0e5934b5
R1126.RPL,no_additional_violation_detected,1445,0,0,0,finish,PMIN,,,,,,,,bd69f0e0b6348928be24ad9df054b6ea6b0dceec5fa9682fcbc139cc0e5934b5
R1127.RPL,no_additional_violation_detected,1283,0,0,0,finish,PMIN,,,,,,,,bd69f0e0b6348928be24ad9df054b6ea6b0dceec5fa9682fcbc139cc0e5934b5
R1128.RPL,no_additional_violation_detected,1323,0,0,0,finish,PMIN,,,,,,,,bd69f0e0b6348928be24ad9df054b6ea6b0dceec5fa9682fcbc139cc0e5934b5
R1129.RPL,no_additional_violation_detected,1432,0,0,0,finish,PMIN,,,,,,,,bd69f0e0b6348928be24ad9df054b6ea6b0dceec5fa9682fcbc139cc0e5934b5
R1130.RPL,no_additional_violation_detected,1378,0,0,0,finish,PMIN,,,,,,,,bd69f0e0b6348928be24ad9df054b6ea6b0dceec5fa9682fcbc139cc0e5934b5
R1131.RPL,no_additional_violation_detected,1318,0,0,0,finish,PMIN,,,,,,,,bd69f0e0b6348928be24ad9df054b6ea6b0dceec5fa9682fcbc139cc0e5934b5
R1132.RPL,no_additional_violation_detected,1299,0,0,0,finish,PMIN,,,,,,,,bd69f0e0b6348928be24ad9df054b6ea6b0dceec5fa9682fcbc139cc0e5934b5
R1133.RPL,no_additional_violation_detected,1330,0,0,0,finish,PMIN,,,,,,,,bd69f0e0b6348928be24ad9df054b6ea6b0dceec5fa9682fcbc139cc0e5934b5
R1134.RPL,no_additional_violation_detected,1333,0,0,0,finish,PMIN,,,,,,,,bd69f0e0b6348928be24ad9df054b6ea6b0dceec5fa9682fcbc139cc0e5934b5
R1135.RPL,no_additional_violation_detected,1279,0,0,0,finish,PMIN,,,,,,,,bd69f0e0b6348928be24ad9df054b6ea6b0dceec5fa9682fcbc139cc0e5934b5
R1136.RPL,no_additional_violation_detected,1276,0,0,0,finish,PMIN,,,,,,,,bd69f0e0b6348928be24ad9df054b6ea6b0dceec5fa9682fcbc139cc0e5934b5
R1137.RPL,no_additional_violation_detected,1266,0,0,0,finish,PMIN,,,,,,,,bd69f0e0b6348928be24ad9df054b6ea6b0dceec5fa9682fcbc139cc0e5934b5
R1138.RPL,no_additional_violation_detected,2135,0,0,0,finish,ZF40,,,,,,,,a418b13ee681b6698cf44a80838dd84f92e522c07cb22b79c80309f745007bc8
R1139.RPL,no_additional_violation_detected,2008,0,0,0,finish,ZF40,,,,,,,,a418b13ee681b6698cf44a80838dd84f92e522c07cb22b79c80309f745007bc8
R1140.RPL,no_additional_violation_detected,1862,0,0,0,finish,ZF40,,,,,,,,a418b13ee681b6698cf44a80838dd84f92e522c07cb22b79c80309f745007bc8
R1141.RPL,no_additional_violation_detected,1998,0,0,0,finish,ZF40,,,,,,,,a418b13ee681b6698cf44a80838dd84f92e522c07cb22b79c80309f745007bc8
R1142.RPL,no_additional_violation_detected,1989,0,0,0,finish,ZF40,,,,,,,,a418b13ee681b6698cf44a80838dd84f92e522c07cb22b79c80309f745007bc8
R1143.RPL,no_additional_violation_detected,1857,0,0,0,finish,ZF40,,,,,,,,a418b13ee681b6698cf44a80838dd84f92e522c07cb22b79c80309f745007bc8
R1144.RPL,no_additional_violation_detected,1843,0,0,0,finish,ZF40,,,,,,,,a418b13ee681b6698cf44a80838dd84f92e522c07cb22b79c80309f745007bc8
R1145.RPL,no_additional_violation_detected,1836,0,0,0,finish,ZF40,,,,,,,,a418b13ee681b6698cf44a80838dd84f92e522c07cb22b79c80309f745007bc8
R1146.RPL,no_additional_violation_detected,1908,0,0,0,finish,ZF40,,,,,,,,a418b13ee681b6698cf44a80838dd84f92e522c07cb22b79c80309f745007bc8
R1147.RPL,no_additional_violation_detected,1939,0,0,0,finish,ZF40,,,,,,,,a418b13ee681b6698cf44a80838dd84f92e522c07cb22b79c80309f745007bc8
R1148.RPL,no_additional_violation_detected,1901,0,0,0,finish,ZF40,,,,,,,,a418b13ee681b6698cf44a80838dd84f92e522c07cb22b79c80309f745007bc8
R1149.RPL,no_additional_violation_detected,1823,0,0,0,finish,ZF40,,,,,,,,a418b13ee681b6698cf44a80838dd84f92e522c07cb22b79c80309f745007bc8
R1150.RPL,no_additional_violation_detected,1834,0,0,0,finish,ZF40,,,,,,,,a418b13ee681b6698cf44a80838dd84f92e522c07cb22b79c80309f745007bc8
R1151.RPL,no_additional_violation_detected,1819,0,0,0,finish,ZF40,,,,,,,,a418b13ee681b6698cf44a80838dd84f92e522c07cb22b79c80309f745007bc8
R1152.RPL,rejection_candidate,3721,3076,627,612,finish,ZMP4,612,1,0,0,35,1,no wheel on or above road,06fe3aa3a1798e00b4d3bf1f1064ab2bb8b7cb2d445119854893ece0be3966ec
R1153.RPL,rejection_candidate,3928,3281,636,623,finish,ZMP4,623,1,0,0,35,1,no wheel on or above road,06fe3aa3a1798e00b4d3bf1f1064ab2bb8b7cb2d445119854893ece0be3966ec
R1154.RPL,no_additional_violation_detected,3920,0,0,0,finish,ZMP4,,,,,,,,06fe3aa3a1798e00b4d3bf1f1064ab2bb8b7cb2d445119854893ece0be3966ec
R1155.RPL,rejection_candidate,3552,2936,600,587,finish,ZMP4,587,1,0,0,35,1,no wheel on or above road,06fe3aa3a1798e00b4d3bf1f1064ab2bb8b7cb2d445119854893ece0be3966ec
R1156.RPL,rejection_candidate,3708,3072,617,2413,finish,ZMP4,617,0,0,15,35,1,stunt route incomplete,06fe3aa3a1798e00b4d3bf1f1064ab2bb8b7cb2d445119854893ece0be3966ec
R1157.RPL,rejection_candidate,3517,2916,587,576,finish,ZMP4,576,1,0,0,35,1,no wheel on or above road,06fe3aa3a1798e00b4d3bf1f1064ab2bb8b7cb2d445119854893ece0be3966ec
